date,weighted_ili_National,weighted_ili_Region 1,weighted_ili_Region 2,weighted_ili_Region 3,weighted_ili_Region 4,weighted_ili_Region 5,weighted_ili_Region 6,weighted_ili_Region 7,weighted_ili_Region 8,weighted_ili_Region 9,weighted_ili_Region 10,unweighted_ili_National,unweighted_ili_Region 1,unweighted_ili_Region 2,unweighted_ili_Region 3,unweighted_ili_Region 4,unweighted_ili_Region 5,unweighted_ili_Region 6,unweighted_ili_Region 7,unweighted_ili_Region 8,unweighted_ili_Region 9,unweighted_ili_Region 10
12/31/2006,2.37817,1.35885,2.22255,2.63953,1.87541,2.39871,3.85813,2.11955,0.628118,2.81479,1.3554,2.26942,1.45004,2.29912,2.26857,2.29383,2.63851,3.90649,2.24215,0.697867,2.2533,1.86782
1/7/2007,2.09232,1.07263,1.60496,2.09646,1.56334,1.97275,3.54881,1.52075,0.516237,2.69837,2.79942,1.86355,1.09072,1.81153,1.76848,1.87122,2.13879,3.45315,1.56265,0.606998,1.97287,2.66641
1/14/2007,2.29396,1.35598,1.76245,2.08307,1.75994,2.15523,4.16998,1.62299,0.626519,2.70818,3.28908,1.99986,1.43896,1.93587,1.79472,1.87863,2.27217,4.10758,1.68084,0.656774,2.21445,3.47049
1/21/2007,2.74501,0.93553,2.05257,2.50163,1.96314,2.42197,5.71282,2.14962,0.821672,3.40221,3.16776,2.4406,1.00954,2.31794,2.42134,2.29257,2.56692,5.25577,2.24305,0.807889,2.61791,3.31095
1/28/2007,3.04434,1.29455,1.94244,2.38504,2.16127,3.21376,5.67757,2.83402,1.40699,3.89409,3.3061,2.83018,1.32478,2.14181,2.0888,2.47147,3.40719,5.33404,3.02274,1.48938,3.00648,3.751
2/4/2007,3.49999,1.70886,2.08747,2.66325,2.65717,3.22326,7.26662,2.6656,1.21489,4.23922,4.95601,3.12343,1.66496,2.2687,2.51022,3.10466,3.46119,6.6092,2.72263,1.03416,3.25041,5.26396
2/11/2007,3.57851,1.80821,2.29195,2.70936,2.66486,3.35463,7.56285,2.52187,1.69494,3.56722,7.0222,3.27019,1.83446,2.43168,2.54058,3.2355,3.64476,7.26147,2.65982,1.79491,2.85976,5.41319
2/18/2007,3.28979,1.78855,2.14658,2.48248,2.73488,3.19893,7.29035,2.60981,1.6064,3.08952,3.73482,3.17757,1.82746,2.40892,2.2162,3.40896,3.26784,6.94871,2.82804,1.6707,2.66862,3.96097
2/25/2007,2.89149,1.66031,1.90272,2.60062,2.22716,2.91564,6.14836,1.69268,1.5992,2.63474,4.14204,2.72364,1.82341,1.91326,2.35224,2.69034,3.03382,5.97099,1.84342,1.58937,2.22035,4.00517
3/4/2007,2.62075,1.43936,2.10377,2.81957,2.12449,2.68713,5.0833,1.35017,1.32999,2.60694,2.08579,2.50201,1.64847,2.10868,2.5012,2.42759,2.97971,4.9934,1.39752,1.46994,2.1475,3.07809
3/11/2007,2.53387,2.00442,2.51107,2.79384,1.85269,2.76833,4.45923,1.43639,1.50656,2.12876,2.76371,2.4272,1.71534,2.68543,2.43786,2.06883,3.0417,4.58341,1.5571,1.57883,1.91195,3.15641
3/18/2007,2.07251,1.5568,1.98271,2.33845,1.39411,2.68279,3.04201,0.861384,1.19803,1.85501,2.93038,1.96041,1.42144,2.0855,1.91253,1.68789,2.95603,2.93945,1.0101,1.18055,1.65546,2.74247
3/25/2007,1.87084,1.55956,1.90232,2.51286,1.06471,1.74293,2.6156,0.790973,0.87212,1.63633,5.7751,1.5914,1.34369,1.97205,2.02418,1.20603,1.88702,2.76906,0.760934,0.91342,1.44462,2.71524
4/1/2007,1.40042,1.28254,1.78393,2.14874,0.826052,1.3489,2.58951,0.677013,0.84805,1.14133,0.574248,1.36978,1.26369,1.83667,1.66354,1.05897,1.45677,2.7325,0.609317,0.741109,1.20026,1.12034
4/8/2007,1.46887,1.08734,1.36359,1.94874,0.925107,1.26974,3.02539,0.661974,0.460148,1.75637,0.518378,1.36317,1.15678,1.41556,1.42986,1.16832,1.37447,3.00213,0.691003,0.502302,1.35745,1.11862
4/15/2007,1.15514,0.944558,0.99106,1.58043,0.789355,1.11921,2.1424,0.605115,0.516783,1.21682,0.671878,1.1737,1.01254,1.05102,1.23912,1.08528,1.26277,2.23817,0.706005,0.509154,1.15724,1.43954
4/22/2007,1.07901,0.627157,0.849223,1.44313,0.715101,1.06038,2.21712,0.495269,0.271,1.1378,0.839337,1.06358,0.767296,1.00985,0.935712,0.99968,1.22897,2.23835,0.656801,0.33389,1.01861,1.93071
4/29/2007,0.98492,0.573971,0.793414,1.28227,0.703601,0.905078,1.94261,0.353551,0.267124,1.2138,0.495933,0.969711,0.60301,0.878569,0.784998,0.972959,1.08821,1.95078,0.560007,0.33028,0.98883,1.25471
5/6/2007,1.03325,0.427937,0.601217,2.13132,0.612087,0.826919,2.0261,0.37414,0.246713,1.17293,0.988979,0.965362,0.49878,0.718354,1.23257,0.85444,0.975701,2.01011,0.786885,0.356978,1.0059,1.78812
5/13/2007,0.926649,0.209288,0.765653,1.62538,0.468318,0.83076,1.92852,0.31949,0.182939,1.1014,0.772773,0.856749,0.20783,0.874311,1.08322,0.705994,1.00668,1.91911,0.615715,0.255213,0.808946,1.38347
5/20/2007,0.9201,0.202561,0.913687,1.86566,0.438779,0.805393,1.69418,0.222457,0.19667,0.981442,1.20603,0.863346,0.200097,1.08638,1.17355,0.723297,1.03618,1.85437,0.218579,0.224376,0.792037,2.16841
5/27/2007,0.954094,0.373541,0.820709,1.64576,0.532306,0.853646,1.80459,0.281402,0.247199,1.06315,1.17504,0.93537,0.31129,1.06594,1.17958,0.853567,1.00809,1.9366,0.291928,0.371369,0.766978,2.36253
6/3/2007,0.763278,0.36067,0.655688,1.20051,0.376268,0.63254,1.5548,0.204738,0.191172,1.02794,0.617675,0.745569,0.191806,0.764637,0.925708,0.616558,0.803901,1.67894,0.229358,0.252602,0.731954,1.08411
6/10/2007,0.81722,0.392083,0.745838,1.77727,0.358176,0.496954,1.5625,0.158138,0.244388,1.15007,0.529879,0.740428,0.287545,0.863882,0.854572,0.585079,0.726301,1.60895,0.13421,0.290677,0.812941,0.869565
6/17/2007,0.764586,0.55816,0.715429,1.42672,0.31435,0.570812,1.33389,0.206177,0.186104,1.08381,0.750337,0.672897,0.334121,0.846208,0.808323,0.39676,0.742349,1.45661,0.186422,0.242909,0.714479,1.46935
6/24/2007,0.793127,0.412046,0.502421,1.39829,0.349554,0.715134,1.71027,0.253885,0.16642,1.04342,0.40702,0.666282,0.334528,0.568225,0.727215,0.438101,0.714892,1.80003,0.209745,0.237683,0.693273,0.790349
7/1/2007,0.66909,0.556126,0.656944,1.44536,0.324266,0.479501,1.3411,0.31938,0.190863,0.5321,0.782192,0.662747,0.313449,0.734405,0.708155,0.654973,0.689677,1.29514,0.255242,0.255671,0.595595,1.84544
7/8/2007,0.62115,0.760775,0.332893,1.94416,0.372762,0.436661,1.06314,0.201085,0.187384,0.336791,0.595456,0.545619,0.315216,0.409288,0.817746,0.612146,0.479589,1.00087,0.170068,0.303629,0.522749,1.50649
7/15/2007,0.603659,0.417173,0.380775,1.12422,0.317525,0.479371,1.45692,0.281243,0.176037,0.516272,0.538268,0.586231,0.262578,0.432512,0.588988,0.433009,0.634045,1.45648,0.258028,0.29106,0.479871,1.37545
7/22/2007,0.649058,0.1696,0.413685,1.40161,0.391323,0.438966,1.52036,0.251613,0.206305,0.558366,0.700977,0.660687,0.176974,0.555413,0.68781,0.622862,0.660965,1.56777,0.210147,0.265667,0.514529,1.89292
7/29/2007,0.568338,0.448218,0.356802,1.24556,0.302753,0.322982,1.55284,0.183649,0.129499,0.431125,0.554564,0.534093,0.182966,0.437101,0.492988,0.486524,0.447561,1.3947,0.175316,0.213234,0.531064,1.6129
8/5/2007,0.651546,0.13698,0.327277,1.27269,0.320163,0.504487,1.65421,0.21646,0.169638,0.734231,0.602031,0.585549,0.188121,0.364107,0.519193,0.581847,0.696185,1.33441,0.213643,0.283518,0.549692,1.55496
8/12/2007,0.652176,0.2925,0.466167,1.0961,0.411495,0.461841,1.33616,0.222957,0.115946,0.831527,0.647891,0.618075,0.227511,0.552571,0.601088,0.619922,0.657019,1.36571,0.223291,0.231465,0.498179,1.56919
8/19/2007,0.803849,0.310451,0.535673,1.28948,0.382004,0.456873,1.67297,0.19209,0.120707,1.45125,0.584399,0.687465,0.252587,0.566502,0.559441,0.641121,0.684932,1.62718,0.155214,0.23391,0.72591,1.36452
8/26/2007,0.787458,0.362905,0.343697,1.65398,0.463961,0.538357,1.54033,0.246951,0.182903,1.10719,0.559276,0.715696,0.243309,0.370339,0.759916,0.636943,0.763144,1.57566,0.21978,0.273505,0.848108,1.45757
9/2/2007,0.943263,0.314987,0.228742,2.84099,0.495826,0.797994,1.56958,0.297699,0.219154,1.05399,0.703426,0.829313,0.224458,0.292531,1.2374,0.815238,1.03902,1.37763,0.226365,0.378274,1.05008,1.5616
9/9/2007,0.946932,0.267262,0.356004,2.15404,0.411066,0.736036,1.90625,0.439911,0.156633,1.33615,0.660367,0.800912,0.222898,0.353906,0.997603,0.507877,0.923794,1.95656,0.440399,0.250788,1.00624,1.81635
9/16/2007,0.987146,0.310882,0.330656,1.5804,0.451322,0.904516,2.28819,0.430645,0.176977,1.33589,0.95465,0.918484,0.298321,0.355642,1.05052,0.438287,1.06526,2.45666,0.45438,0.260191,0.971984,2.51716
9/23/2007,1.05206,0.48859,0.449215,2.03439,0.384767,0.868047,2.29889,0.299239,0.129004,1.52965,0.960217,0.814259,0.39764,0.52785,0.711946,0.329849,1.04211,2.16717,0.34823,0.211842,1.13586,2.74419
9/30/2007,0.995184,0.639188,0.926783,0.98902,0.97359,0.853527,2.14619,0.461688,0.487275,0.920157,0.318574,1.07197,0.647286,1.14448,0.691581,1.40095,1.12124,2.12385,0.505653,0.485259,0.881332,1.02297
10/7/2007,1.22003,0.654941,0.960494,1.27655,1.04061,1.06192,2.7143,0.304498,0.81407,1.25408,0.885314,1.21786,0.738339,1.20055,0.774395,1.5338,1.2032,2.68002,0.329942,0.70907,1.23692,1.36245
10/14/2007,1.28548,0.722342,1.09113,1.23889,1.01389,0.992094,2.91431,0.601578,0.864283,1.38133,1.2076,1.24576,0.66041,1.40118,0.778109,1.46828,1.12762,2.7981,0.611232,0.724944,1.19,1.11741
10/21/2007,1.3775,0.944545,1.14803,1.24232,1.07717,1.16033,3.16727,0.697844,0.865615,1.30818,1.43834,1.35984,0.837538,1.457,1.04614,1.41957,1.337,2.96898,0.696948,0.719924,1.26903,1.10455
10/28/2007,1.46725,0.988923,1.29067,1.21105,1.21261,1.18563,3.4854,0.831841,1.21097,1.3541,1.69625,1.44671,0.852098,1.67423,1.03517,1.57089,1.25076,3.26227,0.928479,0.933408,1.11652,1.49108
11/4/2007,1.55841,0.906593,1.40937,1.34162,1.31478,1.20668,3.64891,0.563685,1.14238,1.34578,2.19191,1.53286,0.806479,1.8344,1.13842,1.67302,1.37587,3.40431,0.577581,0.89683,1.21553,1.74076
11/11/2007,1.61958,0.751596,1.46995,1.59646,1.54378,1.39073,3.42365,0.706873,1.20027,1.16734,2.33859,1.66653,0.741503,1.88802,1.19748,2.20547,1.5595,3.20622,0.690315,0.966531,1.0857,1.83416
11/18/2007,1.8112,1.01989,1.5891,1.75044,1.69288,1.41559,3.88947,0.730859,0.983641,1.68557,2.178,1.97488,1.12378,2.08884,1.49364,2.58999,1.64528,3.91783,0.742433,0.884663,1.5414,2.5448
11/25/2007,1.61865,0.938472,1.72477,1.53877,1.38232,1.24002,3.73961,0.719729,1.00716,1.40761,1.3627,1.67305,0.902715,2.06664,1.32924,1.89344,1.414,3.5667,0.653524,0.733899,1.30314,1.635
12/2/2007,1.62124,1.00605,1.59613,1.71607,1.29515,1.26467,3.07706,1.02119,1.00557,1.4531,2.93393,1.63405,1.00855,1.99552,1.4392,1.91364,1.40456,2.84288,1.01162,0.828173,1.25638,1.96756
12/9/2007,1.67351,0.893558,1.77682,1.57633,1.3644,1.29717,2.90021,1.17368,0.906114,1.80998,2.90953,1.74595,0.864924,2.19019,1.44425,1.90576,1.55333,2.52785,1.40334,0.802278,1.69946,2.19603
12/16/2007,1.95096,0.939968,1.78266,2.07675,1.78535,1.66582,3.04824,1.05295,1.1429,2.40743,2.19739,1.93643,0.885314,2.2465,1.65918,2.32537,2.0091,2.66715,0.958765,0.957018,1.95925,1.95914
12/23/2007,2.50019,1.18507,1.95936,2.61962,2.06027,1.98366,3.96793,1.74163,1.47885,3.64523,2.76082,2.48905,1.33209,2.54728,1.87917,3.19133,2.58686,3.38421,1.87703,1.24268,2.96399,2.0341
12/30/2007,2.43939,1.55353,2.06569,3.07628,1.70524,2.07723,3.94392,1.38368,0.988493,3.65264,1.44285,2.25405,1.33581,2.47329,1.60036,2.64695,2.61643,3.7348,1.40572,0.719859,2.83226,1.9127
1/6/2008,2.29319,1.30913,1.8336,2.28204,1.41742,1.84041,4.72509,1.33307,0.95025,3.07964,3.00751,2.09147,1.12636,2.13293,1.54392,1.87495,2.06401,4.68063,1.47948,0.970388,2.53244,2.2187
1/13/2008,2.62907,1.21744,1.89204,2.33492,1.92459,2.56758,4.78586,1.46635,0.950288,3.45446,3.84687,2.35934,0.987526,2.29871,1.79838,2.37218,2.78356,4.51432,1.57392,1.00308,2.68909,3.03653
1/20/2008,3.92966,1.36279,2.4554,4.09728,2.68859,3.73075,7.61878,2.27307,1.32218,4.70055,7.43329,3.32331,1.21764,2.85956,2.24309,3.56207,3.90027,7.10404,2.41608,1.42145,3.91202,4.29594
1/27/2008,4.99202,2.20173,3.21603,4.00461,4.44768,4.68712,10.237,4.31218,2.01087,4.64486,8.3698,4.43381,1.85205,3.54956,2.99184,5.2876,4.89352,9.44139,4.33492,1.97027,3.89997,5.93178
2/3/2008,5.7776,3.1347,4.07719,4.85672,6.2761,5.34771,10.3372,5.33751,2.67741,5.46213,6.03678,5.34547,3.05521,4.04794,3.85838,7.48518,5.49857,9.36142,5.63183,2.51515,4.46608,5.70303
2/10/2008,5.98318,4.20399,4.37785,5.01652,5.67884,5.51726,9.70153,6.63937,2.97595,6.44673,7.20168,5.42258,3.67078,4.27146,4.10187,6.64422,5.76636,8.83336,6.87729,2.97753,5.22186,5.35089
2/17/2008,5.61677,3.98497,4.17348,4.71245,6.24678,5.37579,8.20703,6.68552,4.36242,4.66482,7.32025,5.30303,3.7696,4.14096,4.02367,6.89168,5.72693,7.55149,7.40912,3.39571,4.38651,5.75335
2/24/2008,4.53234,3.17721,3.60569,3.7026,4.8719,4.79521,6.60168,6.36559,2.86438,3.18945,5.90402,4.24456,3.34151,3.50314,3.20576,5.31758,5.08781,6.06395,7.05176,2.24214,3.40954,5.49817
3/2/2008,3.83249,2.93119,2.7824,3.28036,3.75025,4.22163,6.32418,4.64294,2.85694,2.81888,3.81663,3.628,3.08188,3.17276,2.67926,4.19159,4.60774,5.6959,5.07839,2.14383,2.85548,3.37879
3/9/2008,3.21522,2.45089,3.04135,2.81477,2.83427,3.60562,4.93447,3.30121,2.22548,2.60852,3.5022,3.03463,2.45635,3.06734,2.21243,3.20993,3.95862,4.60423,3.63724,1.85543,2.61019,3.31841
3/16/2008,2.69245,1.91642,2.92047,2.57172,2.17353,3.08465,4.51543,2.36192,1.50992,1.94515,2.81469,2.53595,2.18623,2.69447,1.88204,2.6031,3.4327,4.20223,2.63957,1.34991,2.06689,3.00672
3/23/2008,2.03366,1.45962,2.64807,1.75892,1.56946,2.22453,3.05563,2.10387,1.34079,1.5557,2.47765,2.0573,1.56666,2.26387,1.45986,2.00607,2.57294,2.86375,2.30397,1.44508,1.8263,2.63101
3/30/2008,1.65275,1.21644,2.0942,1.65973,1.31164,1.64185,2.76556,1.70095,0.987242,1.30235,1.26383,1.7415,1.32299,1.95741,1.29212,1.80592,1.95385,3.0179,1.87298,0.932208,1.32877,2.13986
4/6/2008,1.3113,0.911753,1.78395,1.57293,1.18424,1.26241,2.17983,1.06217,0.76111,0.807709,0.886087,1.40652,1.03621,1.63467,1.18864,1.4424,1.52869,2.20648,1.14,0.732114,1.03175,1.82904
4/13/2008,1.1652,0.797581,1.15599,1.43742,0.987935,1.13792,2.06148,1.07025,0.698421,0.956621,0.565805,1.26861,0.822921,1.46116,0.998621,1.29427,1.43029,2.12412,1.08711,0.626535,1.01535,1.23815
4/20/2008,1.02035,0.859879,0.972936,1.26248,0.903006,0.91332,1.40762,0.874566,0.436626,1.09751,1.00004,1.07719,0.705128,1.20178,0.975861,1.18212,1.22517,1.29591,0.797509,0.484102,1.08396,1.57205
4/27/2008,0.877607,0.525096,0.847265,1.02922,0.796691,0.808578,1.16304,0.666545,0.335484,0.847753,1.67568,0.993445,0.559234,1.07641,0.920572,1.10869,1.12241,1.18681,0.615996,0.426616,1.05799,2.067
5/4/2008,0.825107,0.461102,0.832619,0.824627,0.71973,0.661598,1.42668,0.641965,0.318113,0.727232,1.6968,0.911212,0.346287,1.10249,0.860219,1.06577,0.927307,1.38503,0.584609,0.274439,0.986209,2.06767
5/11/2008,0.787315,0.346685,0.880767,1.18652,0.659798,0.63514,1.24627,0.408883,0.423739,0.807717,0.73253,0.972109,0.260063,1.13093,0.979404,1.13135,0.938787,1.17055,0.359674,0.410183,1.09702,1.21135
5/18/2008,0.805439,0.384382,0.922142,1.07191,0.629724,0.711187,1.3772,0.499312,0.250701,0.772448,0.895704,0.993258,0.19581,1.22855,0.908809,1.3287,0.979706,1.34202,0.469759,0.364603,0.731103,1.69241
5/25/2008,0.886061,0.467701,0.995011,0.773491,0.620291,1.08517,1.78743,0.505167,0.216593,0.695388,0.809374,1.09132,0.200669,1.38,0.954143,1.34755,1.35097,1.92967,0.415688,0.214292,0.763716,1.28959
6/1/2008,0.743743,0.497809,1.25793,0.894838,0.42723,0.688487,1.27026,0.636344,0.192849,0.662652,0.476436,0.888446,0.286092,1.20248,0.741077,0.983125,0.962774,1.32307,0.501253,0.270984,0.613308,1.23199
6/8/2008,0.706842,0.316276,0.801164,0.476367,0.409588,0.503618,1.61695,0.520546,0.335201,0.926771,0.870867,0.887691,0.197149,1.1079,0.737611,0.918163,0.755831,1.70644,0.441276,0.328947,0.732585,1.68437
6/15/2008,0.655943,0.419145,0.839832,0.509539,0.354374,0.610861,1.30054,0.512743,0.344485,0.654764,1.00221,0.883187,0.207341,1.14028,0.685718,0.960459,0.86493,1.41897,0.462449,0.347539,0.776129,1.69361
6/22/2008,0.633492,0.562599,0.791804,0.648383,0.355722,0.53902,1.35669,0.67934,0.271698,0.525792,0.545652,0.826756,0.190946,1.03729,0.69346,1.01554,0.713295,1.34811,0.613379,0.292099,0.762005,1.06598
6/29/2008,0.571837,0.423335,0.735728,0.574585,0.392735,0.444662,1.21758,0.61709,0.227625,0.490139,0.403195,0.783201,0.225449,1.04407,0.690809,1.10762,0.735247,1.36427,0.641483,0.142395,0.819321,1.01954
7/6/2008,0.558278,0.297528,0.643812,0.483523,0.311408,0.370016,1.28951,0.630218,0.172339,0.66638,0.724308,0.78061,0.219331,0.915409,0.638375,0.982652,0.629579,1.35599,0.513093,0.242217,0.84937,1.37137
7/13/2008,0.597893,0.234993,0.690622,0.452022,0.283478,0.596122,1.64681,0.546444,0.288549,0.517966,0.432846,0.769073,0.239493,0.902509,0.558077,0.796004,0.731127,1.667,0.459908,0.275386,0.740711,1.13483
7/20/2008,0.577222,0.585132,0.587937,0.626633,0.290936,0.447741,1.32273,0.632507,0.240035,0.487935,0.704817,0.721298,0.236065,0.779382,0.548972,0.942467,0.596812,1.43014,0.54686,0.212043,0.812337,1.50782
7/27/2008,0.596987,0.410196,0.576315,0.653799,0.342307,0.52396,1.2331,0.654066,0.185223,0.35309,1.57639,0.752527,0.194856,0.788027,0.592905,0.909565,0.729967,1.46171,0.654339,0.228857,0.694951,2.11736
8/3/2008,0.564653,0.17845,0.615801,0.661612,0.325874,0.55268,1.48116,0.652644,0.244964,0.314775,0.47378,0.752721,0.146224,0.843585,0.514462,0.90365,0.837561,1.68946,0.686324,0.231082,0.698294,0.881057
8/10/2008,0.585682,0.316313,0.614512,0.431833,0.558999,0.510381,1.42178,0.434162,0.217215,0.441443,0.452481,0.792766,0.161359,0.790006,0.555189,1.22828,0.677286,1.68819,0.494716,0.256542,0.858097,1.01287
8/17/2008,0.503985,0.307538,0.510857,0.401521,0.381878,0.502759,1.07296,0.320157,0.245169,0.463936,0.462536,0.743896,0.236721,0.721994,0.593588,1.09212,0.71016,1.40259,0.378708,0.287326,0.846449,1.08696
8/24/2008,0.468139,0.375332,0.645227,0.498189,0.431975,0.545611,0.646587,0.278706,0.234939,0.286637,0.455546,0.814166,0.25825,0.831475,0.582788,1.54531,0.780057,0.858342,0.341571,0.301566,0.733698,1.11429
8/31/2008,0.576455,0.303808,0.599842,0.585811,0.430059,0.513413,1.25761,0.556471,0.248005,0.47057,0.491533,0.838401,0.254935,0.850147,0.722522,1.2416,0.75344,1.69365,0.619035,0.323102,0.731017,1.48607
9/7/2008,0.681361,0.300516,0.567773,0.619143,0.529994,0.5512,1.95031,0.779406,0.374251,0.386188,0.400332,0.851124,0.258605,0.778429,0.607194,1.15505,0.745826,2.41139,0.712025,0.458088,0.669599,1.10755
9/14/2008,0.794764,0.326305,0.800606,0.625056,0.648309,0.567865,2.26597,0.381381,0.443379,0.421543,1.34238,1.10976,0.266667,1.1078,0.920561,1.79462,0.772619,2.81783,0.490011,0.423538,0.761046,2.1544
9/21/2008,0.868116,0.341255,0.902957,0.783669,0.716336,0.642551,1.52085,0.378678,0.211139,0.949761,2.27872,1.03114,0.305188,1.19269,1.00433,1.47599,0.811143,1.57879,0.451005,0.348537,0.869653,2.83311
9/28/2008,1.06828,0.456622,0.712588,1.43352,0.993264,0.645469,2.10322,0.528797,0.388526,1.25641,1.24201,1.02284,0.455814,1.11043,1.20114,1.21551,0.706973,1.90443,0.501305,0.378881,1.03077,1.29515
10/5/2008,1.00756,0.5976,0.956882,1.29668,0.983261,0.630293,1.6535,0.320973,0.212938,1.25885,1.17039,1.03017,0.534609,1.23378,1.03038,1.29158,0.724475,1.63342,0.411555,0.297415,1.08046,1.16306
10/12/2008,0.979399,0.446498,0.828672,1.06657,0.92156,0.603091,1.38716,0.542403,0.518505,1.42404,1.55287,1.01245,0.401146,1.19048,1.02132,1.1863,0.760073,1.36208,0.59891,0.565659,1.2022,1.48827
10/19/2008,1.04943,0.550387,0.819794,1.40942,1.04495,0.686608,1.54191,0.377616,0.470801,1.35762,1.44267,1.08359,0.511424,1.18852,1.22221,1.34701,0.835794,1.57039,0.43824,0.443856,1.11551,1.40861
10/26/2008,1.13218,0.629068,0.991578,1.64878,1.27305,0.639526,2.16741,0.238077,0.476816,0.869323,1.67029,1.16578,0.606239,1.25656,1.35879,1.53995,0.757117,2.0261,0.284504,0.385395,0.90587,1.60237
11/2/2008,1.13156,0.797354,1.21382,1.91851,1.14333,0.745354,1.63041,0.246876,0.544768,0.888239,1.96893,1.1913,0.742927,1.34216,1.43736,1.51601,0.873285,1.5399,0.252032,0.453037,1.02419,1.80751
11/9/2008,1.15469,0.791971,1.17905,1.88425,1.33448,0.830782,1.48737,0.387511,0.237538,1.01415,1.47984,1.28075,0.714689,1.42178,1.51395,1.72897,0.926453,1.4445,0.484127,0.318849,1.18268,1.4746
11/16/2008,1.20448,0.800609,1.23391,1.73532,1.34703,0.805055,1.85478,0.629105,0.220279,1.05422,1.46037,1.27053,0.702459,1.50213,1.42636,1.64632,0.93447,1.80584,0.674257,0.296122,1.06377,1.42926
11/23/2008,1.36081,0.824359,1.60649,1.81034,1.53837,0.977129,2.17762,0.366795,0.438662,1.07377,1.65977,1.59578,0.746879,1.90341,1.7149,2.09791,1.21955,2.08765,0.477496,0.502332,1.35479,1.57895
11/30/2008,1.30322,0.891217,1.73915,1.76232,1.42561,0.967689,1.78132,0.30102,0.330908,1.12027,1.72994,1.4585,0.834958,1.93296,1.69494,1.84815,1.03292,1.78616,0.303721,0.389137,1.15241,1.72852
12/7/2008,1.30204,0.896461,1.63394,1.85552,1.55539,0.970485,1.63764,0.274851,0.355781,1.12308,1.50883,1.49921,0.820525,1.91781,1.70189,2.04051,1.10437,1.7306,0.282579,0.412893,1.14451,1.58352
12/14/2008,1.45109,0.886263,1.63516,1.4461,1.41346,1.09002,2.46805,0.7092,0.370001,1.5176,1.8347,1.62982,0.78437,2.21105,1.53834,1.91408,1.23083,2.45425,0.642398,0.381987,1.45332,1.77015
12/21/2008,1.79927,1.00096,1.76833,2.49621,1.87587,1.29399,2.8752,0.416745,0.545686,1.95544,1.70683,2.15561,1.02155,2.40322,2.22331,3.08702,1.55929,3.19683,0.44586,0.597626,1.81737,1.73989
12/28/2008,2.12134,1.05426,2.03258,2.37107,1.57838,1.26356,4.33445,0.349842,0.378837,3.1468,2.11434,2.02053,0.896861,2.45021,1.97705,2.47402,1.4989,2.73298,0.401284,0.507687,2.42503,1.91304
1/4/2009,1.47138,0.628376,1.65729,1.66478,1.18101,0.985656,2.50721,0.406349,0.343313,2.18111,1.34955,1.54566,0.730643,2.10053,1.6873,1.67685,1.11417,2.29405,0.4375,0.401387,1.83071,1.28101
1/11/2009,1.61555,0.791179,1.69746,1.8589,1.34443,1.0146,3.16186,0.403269,0.413347,2.14849,1.35989,1.64224,0.879438,2.1496,1.7097,1.74842,1.16419,2.85292,0.437451,0.456484,1.93649,1.39984
1/18/2009,1.95333,1.33088,2.13098,1.96003,1.70731,1.27018,3.70999,0.589839,0.578452,2.44211,1.86782,1.96524,1.1335,2.4052,1.8845,2.26548,1.39397,3.46769,0.627889,0.626794,2.10477,1.61489
1/25/2009,2.42907,1.55861,2.73131,2.32424,2.02677,1.65404,5.28209,1.00426,0.722577,2.63262,1.91401,2.34368,1.43192,2.81976,2.46423,2.57273,1.68566,4.73706,1.06917,0.746589,2.15612,1.80002
2/1/2009,2.96686,3.55856,2.89753,2.85488,2.83553,2.00195,5.95372,1.15521,0.991987,2.82693,2.66386,2.86057,2.86898,2.85877,2.8709,3.47236,2.06256,5.36941,1.28141,1.04999,2.51713,2.4102
2/8/2009,3.57354,3.891,3.37688,4.99277,3.63905,2.25445,6.50087,1.4257,1.10143,3.20482,2.71336,3.3421,3.4081,3.11767,3.88595,4.15004,2.26927,5.99828,1.5452,1.13873,2.73826,2.35509
2/15/2009,3.36653,3.01494,3.68148,4.98611,3.10944,2.50015,5.25935,1.64837,1.00212,3.1009,3.43197,3.20566,2.99946,3.2239,4.032,3.49433,2.50174,4.86654,1.72681,0.940071,2.86737,3.44555
2/22/2009,3.2962,2.74621,3.95207,5.20681,3.14349,2.3268,4.26105,2.083,1.33124,3.10363,3.66564,3.10049,2.60578,2.75566,4.34482,3.53559,2.40317,4.11547,2.33437,1.34023,2.62477,3.44697
3/1/2009,3.17227,1.69174,3.55836,4.60983,3.08056,2.5886,4.10177,2.36558,1.29661,2.92855,4.19392,2.95819,1.64566,2.56632,3.85878,3.5429,2.72487,3.85679,2.58065,1.40334,2.51739,3.61243
3/8/2009,2.5804,1.44048,3.90747,3.19368,2.49006,2.19691,2.4825,1.56432,1.41609,2.3565,4.727,2.46381,1.42276,2.58726,2.72349,3.03257,2.40366,2.12138,1.64226,1.43197,2.20402,4.23615
3/15/2009,2.42922,1.46484,3.2055,3.6208,1.93845,1.80175,3.39527,1.62115,1.25764,2.14847,4.06975,2.19272,1.34326,2.4259,2.5277,2.23065,1.86774,3.12029,1.72225,1.27817,2.04872,3.95034
3/22/2009,1.99028,0.971706,2.4432,3.12093,1.45749,1.4959,2.44904,1.25347,1.06177,2.26531,3.33182,1.87395,1.00977,2.19447,2.23621,1.80271,1.64783,2.33367,1.40534,1.16548,1.83609,2.9448
